#     MHz     10*Log10(L.P) 10*Log10(LG1.P)
249.550          -2.65555    -0.481612
249.850          -2.51979    -0.508692
250.150          -2.39164    -0.537114
250.450          -2.27058    -0.566940
250.751          -2.15615    -0.598235
251.051          -2.04791    -0.631068
251.351          -1.94546    -0.665512
251.652          -1.84844    -0.701649
251.952          -1.75650    -0.739561
252.252          -1.66934    -0.779340
252.553          -1.58666    -0.821081
252.853          -1.50819    -0.864888
253.153          -1.43368    -0.910871
253.453          -1.36290    -0.959148
253.754          -1.29563     -1.00984
254.054          -1.23168     -1.06310
254.354          -1.17085     -1.11905
254.655          -1.11298     -1.17786
254.955          -1.05789     -1.23969
255.255          -1.00545     -1.30472
255.556         -0.955508     -1.37314
255.856         -0.907932     -1.44516
256.156         -0.862603     -1.52101
256.456         -0.819403     -1.60091
256.757         -0.778228     -1.68514
257.057         -0.738975     -1.77396
257.357         -0.701553     -1.86767
257.658         -0.665872     -1.96661
257.958         -0.631850     -2.07112
258.258         -0.599411     -2.18158
258.559         -0.568482     -2.29840
258.859         -0.538995     -2.42202
259.159         -0.510888     -2.55294
259.459         -0.484100     -2.69168
259.760         -0.458576     -2.83881
260.060         -0.434263     -2.99496
260.360         -0.411112     -3.16081
260.661         -0.389078     -3.33712
260.961         -0.368116     -3.52471
261.261         -0.348187     -3.72449
261.562         -0.329252     -3.93745
261.862         -0.311276     -4.16470
262.162         -0.294224     -4.40747
262.462         -0.278067     -4.66714
262.763         -0.262774     -4.94523
263.063         -0.248318     -5.24348
263.363         -0.234673     -5.56382
263.664         -0.221816     -5.90848
263.964         -0.209724     -6.28000
264.264         -0.198376     -6.68129
264.565         -0.187753     -7.11578
264.865         -0.177837     -7.58745
265.165         -0.168612     -8.10105
265.465         -0.160062     -8.66229
265.766         -0.152173     -9.27809
266.066         -0.144933     -9.95704
266.366         -0.138329     -10.7099
266.667         -0.132350     -11.5505
266.967         -0.126988     -12.4969
267.267         -0.122234     -13.5733
267.568         -0.118081     -14.8128
267.868         -0.114520     -16.2622
268.168         -0.111549     -17.9871
268.468         -0.109161     -20.0748
268.769         -0.107352     -22.5970
269.069         -0.106122     -25.3098
269.369         -0.105466     -26.6003
269.670         -0.105385     -24.9020
269.970         -0.105879     -22.1647
270.270         -0.106949     -19.7135
270.571         -0.108595     -17.6920
270.871         -0.110822     -16.0183
271.171         -0.113632     -14.6079
271.471         -0.117031     -13.3985
271.772         -0.121024     -12.3463
272.072         -0.125618     -11.4195
272.372         -0.130819     -10.5952
272.673         -0.136638     -9.85614
272.973         -0.143082     -9.18900
273.273         -0.150163     -8.58345
273.574         -0.157893     -8.03119
273.874         -0.166285     -7.52551
274.174         -0.175352     -7.06088
274.474         -0.185110     -6.63269
274.775         -0.195576     -6.23706
275.075         -0.206767     -5.87064
275.375         -0.218704     -5.53060
275.676         -0.231406     -5.21444
275.976         -0.244897     -4.92001
276.276         -0.259199     -4.64538
276.577         -0.274340     -4.38888
276.877         -0.290346     -4.14899
277.177         -0.307247     -3.92438
277.477         -0.325074     -3.71384
277.778         -0.343860     -3.51627
278.078         -0.363642     -3.33071
278.378         -0.384458     -3.15625
278.679         -0.406348     -2.99209
278.979         -0.429355     -2.83750
279.279         -0.453526     -2.69179
279.580         -0.478910     -2.55435
279.880         -0.505559     -2.42463
280.180         -0.533529     -2.30209
280.480         -0.562881     -2.18627
280.781         -0.593676     -2.07672
281.081         -0.625984     -1.97304
281.381         -0.659876     -1.87486
281.682         -0.695430     -1.78183
281.982         -0.732727     -1.69364
282.282         -0.771856     -1.60998
282.583         -0.812911     -1.53060
282.883         -0.855991     -1.45522
283.183         -0.901205     -1.38362
283.483         -0.948665     -1.31558
283.784         -0.998496     -1.25089
284.084          -1.05083     -1.18937
284.384          -1.10580     -1.13084
284.685          -1.16357     -1.07513
284.985          -1.22429     -1.02209
285.285          -1.28814    -0.971587
285.586          -1.35531    -0.923477
285.886          -1.42599    -0.877640
286.186          -1.50040    -0.833958
286.486          -1.57877    -0.792324
286.787          -1.66135    -0.752635
287.087          -1.74841    -0.714797
287.387          -1.84025    -0.678721
287.688          -1.93716    -0.644322
287.988          -2.03950    -0.611524
288.288          -2.14762    -0.580253
288.589          -2.26192    -0.550440
288.889          -2.38285    -0.522021
289.189          -2.51085    -0.494936
289.489          -2.64643    -0.469128
289.790          -2.79016    -0.444545
290.090          -2.94263    -0.421135
290.390          -3.10450    -0.398853
290.691          -3.27649    -0.377655
290.991          -3.45938    -0.357500
291.291          -3.65405    -0.338348
291.592          -3.86145    -0.320165
291.892          -4.08264    -0.302915
292.192          -4.31878    -0.286568
292.492          -4.57118    -0.271093
292.793          -4.84129    -0.256463
293.093          -5.13075    -0.242652
293.393          -5.44139    -0.229635
293.694          -5.77530    -0.217390
293.994          -6.13486    -0.205896
294.294          -6.52280    -0.195132
294.595          -6.94229    -0.185082
294.895          -7.39703    -0.175727
295.195          -7.89138    -0.167053
295.495          -8.43057    -0.159046
295.796          -9.02089    -0.151691
296.096          -9.67006    -0.144978
296.396          -10.3877    -0.138894
296.697          -11.1860    -0.133432
296.997          -12.0807    -0.128581
297.297          -13.0925    -0.124335
297.598          -14.2495    -0.120686
297.898          -15.5903    -0.117629
298.198          -17.1683    -0.115159
298.498          -19.0553    -0.113272
298.799          -21.3254    -0.111966
299.099          -23.9165    -0.111238
299.399          -25.9782    -0.111088
299.700          -25.5574    -0.111515
300.000          -23.1642    -0.112520
